PC;Tamaño (nxn);Algoritmo;Lenguaje;Repetición;Tiempo (ns)
2;900;3;c++;3;1.4740
1;1000;3;c++;3;1.4927
1;1000;3;c++;3;1.5101
1;1000;3;c++;3;1.4823
1;1000;3;c++;3;1.5117
1;1000;3;c++;3;1.4843
1;1000;3;c++;3;1.5287
1;1000;3;c++;3;1.4958
1;1000;3;c++;3;1.5053
1;1000;3;c++;3;1.4851
1;1000;3;c++;3;1.5090
1;1000;3;c++;3;1.5260
1;1000;3;c++;3;1.4962
1;1000;3;c++;3;1.4856
1;1000;3;c++;3;1.5046
1;1000;3;c++;3;1.4832
1;1000;3;c++;3;1.4928
1;1000;3;c++;3;1.5234
1;1000;3;c++;3;1.4987
1;1000;3;c++;3;1.4977
1;1000;3;c++;3;1.4978
1;1000;3;c++;3;1.5051
1;1000;3;c++;3;1.4846
1;1000;3;c++;3;1.4951
1;1000;3;c++;3;1.5182
1;1000;3;c++;3;1.4948
1;1000;3;c++;3;1.4830
1;1000;3;c++;3;1.5046
1;1000;3;c++;3;1.4881
1;1000;3;c++;3;1.4932
1;1000;3;c++;3;1.5246
1;1000;3;c++;3;1.5043
1;1000;3;c++;3;1.4834
1;1000;3;c++;3;1.4958
1;1000;3;c++;3;1.4938
1;1000;3;c++;3;1.4950
1;1000;3;c++;3;1.4815
1;1000;3;c++;3;1.5278
1;1000;3;c++;3;1.4842
1;1000;3;c++;3;1.4946
1;1000;3;c++;3;1.5093
1;1000;3;c++;3;1.4932
1;1000;3;c++;3;1.4870
1;1000;3;c++;3;1.5217
1;1000;3;c++;3;1.4997
1;1000;3;c++;3;1.4599
1;1000;3;c++;3;1.4476
1;1000;3;c++;3;1.4686
1;1000;3;c++;3;1.4474
1;1000;3;c++;3;1.4912
1;1000;3;c++;3;1.4790
1;1000;3;c++;3;1.5142
1;1000;3;c++;3;1.4498
1;1000;3;c++;3;1.4685
1;1000;3;c++;3;1.4460
1;1000;3;c++;3;1.4601
1;1000;3;c++;3;1.4470
1;1000;3;c++;3;1.4830
1;1000;3;c++;3;1.4605
1;1000;3;c++;3;1.4468
1;1000;3;c++;3;1.5153
1;1000;3;c++;3;1.4539
1;1000;3;c++;3;1.4585
1;1000;3;c++;3;1.4542
1;1000;3;c++;3;1.4675
1;1000;3;c++;3;1.4456
1;1000;3;c++;3;1.4662
1;1000;3;c++;3;1.4474
1;1000;3;c++;3;1.4644
1;1000;3;c++;3;1.4678
1;1000;3;c++;3;1.5538
1;1000;3;c++;3;1.5227
1;1000;3;c++;3;1.4761
1;1000;3;c++;3;1.4498
1;1000;3;c++;3;1.4564
1;1000;3;c++;3;1.4563
1;1000;3;c++;3;1.4615
1;1000;3;c++;3;1.4463
1;1000;3;c++;3;1.4765
1;1000;3;c++;3;1.4469
1;1000;3;c++;3;1.4749
1;1000;3;c++;3;1.5148
1;1000;3;c++;3;1.4609
1;1000;3;c++;3;1.4591
1;1000;3;c++;3;1.4523
1;1000;3;c++;3;1.4805
1;1000;3;c++;3;1.4575
1;1000;3;c++;3;1.4620
1;1000;3;c++;3;1.4412
1;1000;3;c++;3;1.4811
1;1000;3;c++;3;1.4438
1;1000;3;c++;3;1.5376
1;1000;3;c++;3;1.4673
1;1000;3;c++;3;1.4598
1;1000;3;c++;3;1.4443
1;1000;3;c++;3;1.4750
1;1000;3;c++;3;1.4492
1;1000;3;c++;3;1.4607
1;1000;3;c++;3;1.4650
1;1000;3;c++;3;1.4597
1;1000;3;c++;3;1.4513
2;1000;3;c++;3;1.9444
2;1000;3;c++;3;2.0110
2;1000;3;c++;3;1.9559
2;1000;3;c++;3;1.9521
2;1000;3;c++;3;1.9894
2;1000;3;c++;3;2.0916
2;1000;3;c++;3;2.0164
2;1000;3;c++;3;1.9636
2;1000;3;c++;3;1.9380
2;1000;3;c++;3;1.9342
2;1000;3;c++;3;1.9263
2;1000;3;c++;3;1.9206
2;1000;3;c++;3;1.9309
2;1000;3;c++;3;1.9281
2;1000;3;c++;3;1.9774
2;1000;3;c++;3;1.9618
2;1000;3;c++;3;1.9498
2;1000;3;c++;3;1.9379
2;1000;3;c++;3;1.9209
2;1000;3;c++;3;1.9127
2;1000;3;c++;3;1.9027
2;1000;3;c++;3;1.9067
2;1000;3;c++;3;1.9050
2;1000;3;c++;3;1.9128
2;1000;3;c++;3;1.9034
2;1000;3;c++;3;1.8922
2;1000;3;c++;3;1.9214
2;1000;3;c++;3;1.9166
2;1000;3;c++;3;1.9279
2;1000;3;c++;3;1.8971
2;1000;3;c++;3;1.9325
2;1000;3;c++;3;1.9368
2;1000;3;c++;3;1.9581
2;1000;3;c++;3;1.8832
2;1000;3;c++;3;1.9079
2;1000;3;c++;3;1.8917
2;1000;3;c++;3;1.9011
2;1000;3;c++;3;1.8807
2;1000;3;c++;3;1.8994
2;1000;3;c++;3;1.8879
2;1000;3;c++;3;1.8951
2;1000;3;c++;3;1.8808
2;1000;3;c++;3;1.8850
2;1000;3;c++;3;1.8967
2;1000;3;c++;3;1.8931
2;1000;3;c++;3;1.9031
2;1000;3;c++;3;1.8750
2;1000;3;c++;3;1.9183
2;1000;3;c++;3;1.8823
2;1000;3;c++;3;1.9159
2;1000;3;c++;3;1.8821
2;1000;3;c++;3;1.9201
2;1000;3;c++;3;1.9004
2;1000;3;c++;3;1.9261
2;1000;3;c++;3;1.8960
2;1000;3;c++;3;1.9359
2;1000;3;c++;3;1.9524
2;1000;3;c++;3;2.0132
2;1000;3;c++;3;2.4210
2;1000;3;c++;3;2.1621
2;1000;3;c++;3;1.9976
2;1000;3;c++;3;1.9423
2;1000;3;c++;3;1.8667
2;1000;3;c++;3;1.8916
2;1000;3;c++;3;1.8804
2;1000;3;c++;3;1.9110
2;1000;3;c++;3;1.9689
2;1000;3;c++;3;1.9144
2;1000;3;c++;3;1.8811
2;1000;3;c++;3;1.8809
2;1000;3;c++;3;1.8724
2;1000;3;c++;3;1.8994
2;1000;3;c++;3;1.9041
2;1000;3;c++;3;1.9249
2;1000;3;c++;3;1.8785
2;1000;3;c++;3;1.8835
2;1000;3;c++;3;1.8832
2;1000;3;c++;3;1.8791
2;1000;3;c++;3;1.8724
2;1000;3;c++;3;1.8570
2;1000;3;c++;3;1.9047
2;1000;3;c++;3;1.9021
2;1000;3;c++;3;1.9563
2;1000;3;c++;3;1.9412
2;1000;3;c++;3;1.9416
2;1000;3;c++;3;1.8670
2;1000;3;c++;3;1.8800
2;1000;3;c++;3;1.8561
2;1000;3;c++;3;1.8896
2;1000;3;c++;3;1.8756
2;1000;3;c++;3;1.8838
2;1000;3;c++;3;1.8889
2;1000;3;c++;3;1.9208
2;1000;3;c++;3;1.8718
2;1000;3;c++;3;1.8497
2;1000;3;c++;3;1.8414
2;1000;3;c++;3;1.8919
2;1000;3;c++;3;1.9582
2;1000;3;c++;3;1.8829
2;1000;3;c++;3;1.8465
1;1100;3;c++;3;9.2748
1;1100;3;c++;3;9.2516
1;1100;3;c++;3;9.3067
1;1100;3;c++;3;9.3037
1;1100;3;c++;3;9.2223
1;1100;3;c++;3;9.2376
1;1100;3;c++;3;9.2361
1;1100;3;c++;3;9.2209
1;1100;3;c++;3;9.0243
1;1100;3;c++;3;9.2221
1;1100;3;c++;3;9.2517
1;1100;3;c++;3;9.1071
1;1100;3;c++;3;9.7924
1;1100;3;c++;3;9.1956
1;1100;3;c++;3;9.1498
1;1100;3;c++;3;9.1757
1;1100;3;c++;3;9.2157
1;1100;3;c++;3;9.2521
1;1100;3;c++;3;9.2232
1;1100;3;c++;3;9.2579
1;1100;3;c++;3;9.2764
1;1100;3;c++;3;9.2043
1;1100;3;c++;3;9.2464
1;1100;3;c++;3;9.2893
1;1100;3;c++;3;9.2426
1;1100;3;c++;3;9.1831
1;1100;3;c++;3;9.1098
1;1100;3;c++;3;9.1001
1;1100;3;c++;3;9.0800
1;1100;3;c++;3;9.1312
1;1100;3;c++;3;9.1121
1;1100;3;c++;3;9.0651
1;1100;3;c++;3;9.1324
1;1100;3;c++;3;9.1208
1;1100;3;c++;3;9.1262
1;1100;3;c++;3;9.1049
1;1100;3;c++;3;9.0988
1;1100;3;c++;3;9.1730
1;1100;3;c++;3;9.1101
1;1100;3;c++;3;9.1498
1;1100;3;c++;3;9.0963
1;1100;3;c++;3;9.0481
1;1100;3;c++;3;9.2521
1;1100;3;c++;3;9.2526
1;1100;3;c++;3;9.0233
1;1100;3;c++;3;9.1679
1;1100;3;c++;3;9.0958
1;1100;3;c++;3;9.0939
1;1100;3;c++;3;9.1047
1;1100;3;c++;3;9.1312
1;1100;3;c++;3;9.0917
1;1100;3;c++;3;9.0845
1;1100;3;c++;3;9.2470
1;1100;3;c++;3;9.1722
1;1100;3;c++;3;9.0777
1;1100;3;c++;3;9.2929
1;1100;3;c++;3;9.1951
1;1100;3;c++;3;9.1500
1;1100;3;c++;3;9.3003
1;1100;3;c++;3;9.2785
1;1100;3;c++;3;9.1670
1;1100;3;c++;3;9.1545
1;1100;3;c++;3;9.1849
1;1100;3;c++;3;9.0349
1;1100;3;c++;3;8.6864
1;1100;3;c++;3;8.6536
1;1100;3;c++;3;9.2017
1;1100;3;c++;3;9.0843
1;1100;3;c++;3;9.1331
1;1100;3;c++;3;9.1026
1;1100;3;c++;3;9.1125
1;1100;3;c++;3;9.1966
1;1100;3;c++;3;9.1438
1;1100;3;c++;3;9.1298
1;1100;3;c++;3;9.3035
1;1100;3;c++;3;9.1764
1;1100;3;c++;3;9.1798
1;1100;3;c++;3;9.2048
1;1100;3;c++;3;9.1126
1;1100;3;c++;3;9.1961
1;1100;3;c++;3;9.2136
1;1100;3;c++;3;9.2467
1;1100;3;c++;3;9.2301
1;1100;3;c++;3;9.2489
1;1100;3;c++;3;9.2293
1;1100;3;c++;3;9.2611
1;1100;3;c++;3;9.2357
1;1100;3;c++;3;9.2318
1;1100;3;c++;3;9.2024
1;1100;3;c++;3;9.2950
1;1100;3;c++;3;9.0456
1;1100;3;c++;3;9.0986
1;1100;3;c++;3;9.1500
1;1100;3;c++;3;9.2145
1;1100;3;c++;3;9.4950
1;1100;3;c++;3;9.3257
1;1100;3;c++;3;9.2570
1;1100;3;c++;3;9.4020
1;1100;3;c++;3;9.2454
1;1100;3;c++;3;9.2465
2;1100;3;c++;3;2.5695
2;1100;3;c++;3;2.7104
2;1100;3;c++;3;2.6457
2;1100;3;c++;3;2.6226
2;1100;3;c++;3;2.6840
2;1100;3;c++;3;2.6395
2;1100;3;c++;3;2.6171
2;1100;3;c++;3;2.6017
2;1100;3;c++;3;2.5971
2;1100;3;c++;3;2.5977
2;1100;3;c++;3;2.6099
2;1100;3;c++;3;2.6043
2;1100;3;c++;3;2.5826
2;1100;3;c++;3;2.5842
2;1100;3;c++;3;2.6308
2;1100;3;c++;3;2.6526
2;1100;3;c++;3;2.6471
2;1100;3;c++;3;2.7634
2;1100;3;c++;3;3.1062
2;1100;3;c++;3;2.6810
2;1100;3;c++;3;2.6192
2;1100;3;c++;3;2.6081
2;1100;3;c++;3;2.5873
2;1100;3;c++;3;2.5841
2;1100;3;c++;3;2.5881
2;1100;3;c++;3;2.6036
2;1100;3;c++;3;2.5846
2;1100;3;c++;3;2.5771
2;1100;3;c++;3;2.5721
2;1100;3;c++;3;2.6118
2;1100;3;c++;3;2.5861
2;1100;3;c++;3;2.5870
2;1100;3;c++;3;2.5859
2;1100;3;c++;3;2.5743
2;1100;3;c++;3;2.6033
2;1100;3;c++;3;2.5939
2;1100;3;c++;3;2.5755
2;1100;3;c++;3;2.5731
2;1100;3;c++;3;2.6149
2;1100;3;c++;3;2.5874
2;1100;3;c++;3;2.5860
2;1100;3;c++;3;2.5957
2;1100;3;c++;3;2.5818
2;1100;3;c++;3;2.6106
2;1100;3;c++;3;2.5924
2;1100;3;c++;3;2.6516
2;1100;3;c++;3;2.6613
2;1100;3;c++;3;2.5912
2;1100;3;c++;3;2.6325
2;1100;3;c++;3;2.6067
2;1100;3;c++;3;2.5832
2;1100;3;c++;3;2.6327
2;1100;3;c++;3;2.6606
2;1100;3;c++;3;2.5893
2;1100;3;c++;3;2.5729
2;1100;3;c++;3;2.5727
2;1100;3;c++;3;2.5456
2;1100;3;c++;3;2.5857
2;1100;3;c++;3;2.5562
2;1100;3;c++;3;2.5600
2;1100;3;c++;3;2.5754
2;1100;3;c++;3;2.5432
2;1100;3;c++;3;2.5806
2;1100;3;c++;3;2.5667
2;1100;3;c++;3;2.5506
2;1100;3;c++;3;2.5420
2;1100;3;c++;3;2.5825
2;1100;3;c++;3;2.5643
2;1100;3;c++;3;2.5706
2;1100;3;c++;3;2.5702
2;1100;3;c++;3;2.5498
2;1100;3;c++;3;2.5496
2;1100;3;c++;3;2.5668
2;1100;3;c++;3;2.5744
2;1100;3;c++;3;2.5421
2;1100;3;c++;3;2.5893
2;1100;3;c++;3;2.5668
2;1100;3;c++;3;2.5650
2;1100;3;c++;3;2.6176
2;1100;3;c++;3;2.5891
2;1100;3;c++;3;2.5731
2;1100;3;c++;3;2.5922
2;1100;3;c++;3;2.5937
2;1100;3;c++;3;2.5650
2;1100;3;c++;3;2.5537
2;1100;3;c++;3;2.5717
2;1100;3;c++;3;2.5572
2;1100;3;c++;3;2.5575
2;1100;3;c++;3;2.5277
2;1100;3;c++;3;2.5772
2;1100;3;c++;3;2.5587
2;1100;3;c++;3;2.5535
2;1100;3;c++;3;2.5704
2;1100;3;c++;3;2.5423
2;1100;3;c++;3;2.5719
2;1100;3;c++;3;2.5679
2;1100;3;c++;3;2.5496
2;1100;3;c++;3;2.9934
2;1100;3;c++;3;3.6460
2;1100;3;c++;3;4.1433
1;400;4;c++;3;1.0144
1;400;4;c++;3;1.0650
1;400;4;c++;3;1.0088
1;400;4;c++;3;1.0088
1;400;4;c++;3;1.0088
1;400;4;c++;3;1.0088
1;400;4;c++;3;1.1050
1;400;4;c++;3;1.4856
1;400;4;c++;3;1.0138
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.1838
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.2488
1;400;4;c++;3;1.1938
1;400;4;c++;3;1.2863
1;400;4;c++;3;1.2756
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0594
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0069
1;400;4;c++;3;1.0594
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.1556
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0181
1;400;4;c++;3;1.0181
1;400;4;c++;3;1.1613
1;400;4;c++;3;1.0956
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0556
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0563
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.1331
1;400;4;c++;3;1.0106
1;400;4;c++;3;1.0550
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0550
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0569
1;400;4;c++;3;1.3413
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0569
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0563
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0556
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0556
1;400;4;c++;3;1.0125
1;400;4;c++;3;1.0131
1;400;4;c++;3;1.0581
1;400;4;c++;3;1.0075
1;400;4;c++;3;1.0081
1;400;4;c++;3;1.0550
2;400;4;c++;3;1.3699
2;400;4;c++;3;1.3682
2;400;4;c++;3;1.3688
2;400;4;c++;3;1.3801
2;400;4;c++;3;1.3793
2;400;4;c++;3;1.3787
2;400;4;c++;3;1.3796
2;400;4;c++;3;1.3805
2;400;4;c++;3;1.3804
2;400;4;c++;3;1.3800
2;400;4;c++;3;1.4056
2;400;4;c++;3;1.3819
2;400;4;c++;3;1.3831
2;400;4;c++;3;1.3809
2;400;4;c++;3;1.3811
2;400;4;c++;3;1.3821
2;400;4;c++;3;1.3822
2;400;4;c++;3;1.3821
2;400;4;c++;3;1.3820
2;400;4;c++;3;1.3823
2;400;4;c++;3;1.3828
2;400;4;c++;3;1.3831
2;400;4;c++;3;1.3818
2;400;4;c++;3;1.3825
2;400;4;c++;3;1.3821
2;400;4;c++;3;1.3804
2;400;4;c++;3;1.3816
2;400;4;c++;3;1.3993
2;400;4;c++;3;1.3850
2;400;4;c++;3;1.3826
2;400;4;c++;3;1.3838
2;400;4;c++;3;1.3825
2;400;4;c++;3;1.3835
2;400;4;c++;3;1.3818
2;400;4;c++;3;1.3821
2;400;4;c++;3;1.3822
2;400;4;c++;3;1.3834
2;400;4;c++;3;1.3837
2;400;4;c++;3;1.3827
2;400;4;c++;3;1.3840
2;400;4;c++;3;1.3837
2;400;4;c++;3;1.3825
2;400;4;c++;3;1.3833
2;400;4;c++;3;1.3830
2;400;4;c++;3;1.3828
2;400;4;c++;3;1.4505
2;400;4;c++;3;1.4012
2;400;4;c++;3;1.2378
2;400;4;c++;3;1.1651
2;400;4;c++;3;1.1647
2;400;4;c++;3;1.1649
2;400;4;c++;3;1.1643
2;400;4;c++;3;1.1649
2;400;4;c++;3;1.1643
2;400;4;c++;3;1.1642
2;400;4;c++;3;1.1647
2;400;4;c++;3;1.1651
2;400;4;c++;3;1.1645
2;400;4;c++;3;1.1657
2;400;4;c++;3;1.1664
2;400;4;c++;3;1.1637
2;400;4;c++;3;1.1643
2;400;4;c++;3;1.1656
2;400;4;c++;3;1.1647
2;400;4;c++;3;1.1643
2;400;4;c++;3;1.1646
2;400;4;c++;3;1.2803
2;400;4;c++;3;1.1850
2;400;4;c++;3;1.1841
2;400;4;c++;3;1.1848
2;400;4;c++;3;1.1867
2;400;4;c++;3;1.1845
2;400;4;c++;3;1.1843
2;400;4;c++;3;1.1849
2;400;4;c++;3;1.1843
2;400;4;c++;3;1.1857
2;400;4;c++;3;1.1847
2;400;4;c++;3;1.1845
2;400;4;c++;3;1.1845
2;400;4;c++;3;1.1856
2;400;4;c++;3;1.1846
2;400;4;c++;3;1.1856
2;400;4;c++;3;1.1855
2;400;4;c++;3;1.1862
2;400;4;c++;3;1.1859
2;400;4;c++;3;1.1840
2;400;4;c++;3;1.2332
2;400;4;c++;3;1.1840
2;400;4;c++;3;1.1852
2;400;4;c++;3;1.1841
2;400;4;c++;3;1.1840
2;400;4;c++;3;1.1850
2;400;4;c++;3;1.1842
2;400;4;c++;3;1.1851
2;400;4;c++;3;1.1845
2;400;4;c++;3;1.1849
2;400;4;c++;3;1.1852
2;400;4;c++;3;1.1849
2;400;4;c++;3;1.1851
2;400;4;c++;3;1.5558
1;500;4;c++;3;1.1272
1;500;4;c++;3;1.1600
1;500;4;c++;3;1.1304
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.4628
1;500;4;c++;3;1.0720
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0376
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0064
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0384
1;500;4;c++;3;1.0096
1;500;4;c++;3;1.1204
1;500;4;c++;3;1.1196
1;500;4;c++;3;1.0408
1;500;4;c++;3;1.0096
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.3152
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0384
1;500;4;c++;3;1.0376
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.1660
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.1208
1;500;4;c++;3;1.1512
1;500;4;c++;3;1.1224
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.1192
1;500;4;c++;3;1.1000
1;500;4;c++;3;1.0100
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0396
1;500;4;c++;3;1.0104
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.2020
1;500;4;c++;3;1.0112
1;500;4;c++;3;1.1228
1;500;4;c++;3;1.1212
1;500;4;c++;3;1.0384
1;500;4;c++;3;1.0080
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0376
1;500;4;c++;3;1.0392
1;500;4;c++;3;1.0076
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0400
1;500;4;c++;3;1.0112
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.1548
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.3392
1;500;4;c++;3;1.0636
1;500;4;c++;3;1.1284
1;500;4;c++;3;1.0692
1;500;4;c++;3;1.0416
1;500;4;c++;3;1.1212
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0384
1;500;4;c++;3;1.0104
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0376
1;500;4;c++;3;1.0084
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.1216
1;500;4;c++;3;1.3720
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.3152
1;500;4;c++;3;1.0520
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.1592
1;500;4;c++;3;1.0096
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0404
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.1208
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.1584
1;500;4;c++;3;1.1212
1;500;4;c++;3;1.1220
1;500;4;c++;3;1.0376
1;500;4;c++;3;1.1224
1;500;4;c++;3;1.0068
1;500;4;c++;3;1.1200
1;500;4;c++;3;1.1528
1;500;4;c++;3;1.0072
1;500;4;c++;3;1.0072
2;500;4;c++;3;1.1518
2;500;4;c++;3;1.1562
2;500;4;c++;3;1.1568
2;500;4;c++;3;1.1720
2;500;4;c++;3;1.1572
2;500;4;c++;3;1.1575
2;500;4;c++;3;1.1578
2;500;4;c++;3;1.1568
2;500;4;c++;3;1.1577
2;500;4;c++;3;1.1574
2;500;4;c++;3;1.1578
2;500;4;c++;3;1.1572
2;500;4;c++;3;1.1568
2;500;4;c++;3;1.1564
2;500;4;c++;3;1.1580
2;500;4;c++;3;1.1572
2;500;4;c++;3;1.1576
2;500;4;c++;3;1.1880
2;500;4;c++;3;1.1568
2;500;4;c++;3;1.1578
2;500;4;c++;3;1.1562
2;500;4;c++;3;1.1565
2;500;4;c++;3;1.1580
2;500;4;c++;3;1.1561
2;500;4;c++;3;1.1571
2;500;4;c++;3;1.1560
2;500;4;c++;3;1.1576
2;500;4;c++;3;1.1668
2;500;4;c++;3;1.1663
2;500;4;c++;3;1.1662
2;500;4;c++;3;1.1664
2;500;4;c++;3;1.2080
2;500;4;c++;3;1.1734
2;500;4;c++;3;1.1746
2;500;4;c++;3;1.1741
2;500;4;c++;3;1.1749
2;500;4;c++;3;1.1754
2;500;4;c++;3;1.1742
2;500;4;c++;3;1.1739
2;500;4;c++;3;1.1746
2;500;4;c++;3;1.1730
2;500;4;c++;3;1.1747
2;500;4;c++;3;1.1749
2;500;4;c++;3;1.1742
2;500;4;c++;3;1.1929
2;500;4;c++;3;1.1732
2;500;4;c++;3;1.1745
2;500;4;c++;3;1.1741
2;500;4;c++;3;1.1745
2;500;4;c++;3;1.1744
2;500;4;c++;3;1.1735
2;500;4;c++;3;1.1737
2;500;4;c++;3;1.1733
2;500;4;c++;3;1.1742
2;500;4;c++;3;1.1745
2;500;4;c++;3;1.1746
2;500;4;c++;3;1.1743
2;500;4;c++;3;1.1833
2;500;4;c++;3;1.1735
2;500;4;c++;3;1.1743
2;500;4;c++;3;1.1743
2;500;4;c++;3;1.1742
2;500;4;c++;3;1.1741
2;500;4;c++;3;1.2333
2;500;4;c++;3;1.1574
2;500;4;c++;3;1.1574
2;500;4;c++;3;1.1560
2;500;4;c++;3;1.1563
2;500;4;c++;3;1.1568
2;500;4;c++;3;1.1571
2;500;4;c++;3;1.1564
2;500;4;c++;3;1.1942
2;500;4;c++;3;1.1739
2;500;4;c++;3;1.1743
2;500;4;c++;3;1.1735
2;500;4;c++;3;1.1740
2;500;4;c++;3;1.1742
2;500;4;c++;3;1.1741
2;500;4;c++;3;1.1733
2;500;4;c++;3;1.1747
2;500;4;c++;3;1.1754
2;500;4;c++;3;1.1729
2;500;4;c++;3;1.1740
2;500;4;c++;3;1.1736
2;500;4;c++;3;1.1858
2;500;4;c++;3;1.1740
2;500;4;c++;3;1.1735
2;500;4;c++;3;1.1736
2;500;4;c++;3;1.1740
2;500;4;c++;3;1.1727
2;500;4;c++;3;1.1743
2;500;4;c++;3;1.1739
2;500;4;c++;3;1.1743
2;500;4;c++;3;1.1745
2;500;4;c++;3;1.1732
2;500;4;c++;3;1.1742
2;500;4;c++;3;1.3318
2;500;4;c++;3;1.1820
2;500;4;c++;3;1.1924
2;500;4;c++;3;1.1744
1;600;4;c++;3;1.0083
1;600;4;c++;3;1.1225
1;600;4;c++;3;1.2028
1;600;4;c++;3;1.0381
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0019
1;600;4;c++;3;1.0347
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0503
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0822
1;600;4;c++;3;1.0306
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0361
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.2078
1;600;4;c++;3;1.6211
1;600;4;c++;3;1.9042
1;600;4;c++;3;1.9144
1;600;4;c++;3;1.8878
1;600;4;c++;3;1.9175
1;600;4;c++;3;2.0036
1;600;4;c++;3;2.0153
1;600;4;c++;3;1.9164
1;600;4;c++;3;1.9178
1;600;4;c++;3;1.7486
1;600;4;c++;3;1.6083
1;600;4;c++;3;1.6792
1;600;4;c++;3;1.6069
1;600;4;c++;3;1.6331
1;600;4;c++;3;1.6353
1;600;4;c++;3;1.6125
1;600;4;c++;3;1.6331
1;600;4;c++;3;1.6111
1;600;4;c++;3;1.6569
1;600;4;c++;3;1.6122
1;600;4;c++;3;1.6097
1;600;4;c++;3;1.6189
1;600;4;c++;3;1.7789
1;600;4;c++;3;1.7244
1;600;4;c++;3;1.6714
1;600;4;c++;3;1.6253
1;600;4;c++;3;1.6522
1;600;4;c++;3;1.6303
1;600;4;c++;3;1.6914
